RefCode,Icon,Title,Text,Color,LinkURL,LinkText,ImageURL,FFR,FoodPref,Culture,Time,HealthRating,Language,Delete
KFC_68,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04b9e4b0a06679305846?viewFile=true,"mcdonalds,KFC",sweet,"A,B","nightsnack,daysnack","1,2,3,4,5",en,
KFC_69,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04bae4b0a06679305849?viewFile=true,"wendys,tacobell,burgerking,subway,mcdonalds,KFC,generic",sweet,"B,A","dinner,lunch,nightsnack,daysnack,breakfast","1,2,3,4,5",en,
KFC_70,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c76e7ebe4b018624a53cf86?viewFile=true,"mcdonalds,KFC,burgerking",sweet,"B,A","daysnack,nightsnack","1,2,3,4,5",en,
KFC_71,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd1664?viewFile=true,"KFC,wendys,subway,generic,mcdonalds,tacobell,burgerking","vegetablesfresh,sweet","B,A","dinner,lunch,daysnack,nightsnack,breakfast","1,2,3,4,5",en,
KFC_72,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5cc74a80e4b0e4912158394e?viewFile=true,"tacobell,subway,wendys,KFC,mcdonalds,burgerking,generic","vegetablesfresh,saltysavory,sweet",A,"breakfast,daysnack,nightsnack,dinner,lunch","1,2,3,4,5",en,
KFC_73,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd166b?viewFile=true,"subway,wendys,mcdonalds,tacobell,generic,burgerking,KFC","saltysavory,sweet,vegetablesfresh",B,"lunch,dinner,nightsnack,daysnack,breakfast","1,2,3,4,5",en,
KFC_74,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5c6b04bae4b0a06679305857?viewFile=true,"tacobell,wendys,burgerking,mcdonalds,subway,KFC,generic","vegetablesfresh,saltysavory,sweet",A,"daysnack,nightsnack,dinner,lunch,breakfast","1,2,3,4,5",en,
KFC_75,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5d77e110e4b05e4bbcdd166d?viewFile=true,"wendys,subway,KFC,mcdonalds,burgerking,generic,tacobell",,,,"1,2,3,4,5",en,
Gen_1,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8ee4b0985dab20fe65?viewFile=true,"KFC,tacobell,burgerking,mcdonalds,generic,wendys,subway","saltysavory,vegetablesfresh,sweet","B,A","breakfast,lunch,daysnack,dinner,nightsnack","1,2,3,4,5",en,
Gen_2,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe8b?viewFile=true,"tacobell,burgerking,subway,mcdonalds,generic,KFC,wendys","vegetablesfresh,sweet,saltysavory","B,A","nightsnack,lunch,daysnack,breakfast,dinner","1,2,3,4,5",en,
Gen_3,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe90?viewFile=true,"mcdonalds,KFC,burgerking,subway,tacobell,wendys,generic","saltysavory,sweet,vegetablesfresh","A,B","lunch,dinner,breakfast,daysnack,nightsnack","1,2,3,4,5",en,
Gen_4,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe92?viewFile=true,"KFC,wendys,generic,burgerking,mcdonalds,subway,tacobell","vegetablesfresh,sweet,saltysavory","B,A","lunch,nightsnack,breakfast,dinner,daysnack","1,2,3,4,5",en,
Gen_5,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe95?viewFile=true,"KFC,generic,tacobell,subway,burgerking,wendys,mcdonalds","saltysavory,sweet,vegetablesfresh","B,A","nightsnack,dinner,breakfast,lunch,daysnack","1,2,3,4,5",en,
Gen_6,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe98?viewFile=true,"generic,wendys,KFC,tacobell,burgerking,mcdonalds,subway","saltysavory,vegetablesfresh,sweet","B,A","nightsnack,dinner,lunch,breakfast,daysnack","1,2,3,4,5",en,
Gen_7,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf90e4b0985dab20fe9c?viewFile=true,"burgerking,generic,mcdonalds,tacobell,subway,wendys,KFC","sweet,vegetablesfresh,saltysavory","B,A","dinner,lunch,daysnack,nightsnack,breakfast","1,2,3,4,5",en,
Gen_8,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf90e4b0985dab20fe9f?viewFile=true,"generic,KFC,burgerking,wendys,mcdonalds,subway,tacobell","sweet,vegetablesfresh,saltysavory","A,B","lunch,daysnack,nightsnack,breakfast,dinner","1,2,3,4,5",en,
Gen_9,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf90e4b0985dab20fea2?viewFile=true,"KFC,subway,generic,mcdonalds,burgerking,tacobell,wendys","vegetablesfresh,saltysavory,sweet","A,B","daysnack,lunch,breakfast,nightsnack,dinner","1,2,3,4,5",en,
Gen_10,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8ee4b0985dab20fe69?viewFile=true,"KFC,mcdonalds,wendys,tacobell,subway,generic,burgerking","vegetablesfresh,saltysavory,sweet","A,B","nightsnack,lunch,breakfast,daysnack,dinner","1,2,3,4,5",en,
Gen_11,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8ee4b0985dab20fe6c?viewFile=true,"generic,subway,tacobell,mcdonalds,wendys,burgerking,KFC","vegetablesfresh,sweet,saltysavory","B,A","lunch,breakfast,nightsnack,daysnack,dinner","1,2,3,4,5",en,
Gen_12,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8ee4b0985dab20fe6f?viewFile=true,"generic,burgerking,KFC,wendys,subway,mcdonalds,tacobell","sweet,vegetablesfresh,saltysavory","A,B","dinner,breakfast,nightsnack,daysnack,lunch","1,2,3,4,5",en,
Gen_13,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8ee4b0985dab20fe74?viewFile=true,"mcdonalds,KFC,subway,burgerking,tacobell,wendys,generic","saltysavory,sweet,vegetablesfresh","B,A","breakfast,lunch,nightsnack,dinner,daysnack","1,2,3,4,5",en,
Gen_14,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe77?viewFile=true,"tacobell,mcdonalds,subway,KFC,burgerking,wendys,generic","saltysavory,vegetablesfresh,sweet","A,B","breakfast,nightsnack,lunch,dinner,daysnack","1,2,3,4,5",en,
Gen_15,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe7a?viewFile=true,"generic,wendys,KFC,subway,mcdonalds,burgerking,tacobell","saltysavory,vegetablesfresh,sweet","A,B","breakfast,nightsnack,dinner,daysnack,lunch","1,2,3,4,5",en,
Gen_16,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe7d?viewFile=true,"subway,burgerking,tacobell,wendys,mcdonalds,generic,KFC","sweet,vegetablesfresh,saltysavory","B,A","breakfast,lunch,nightsnack,daysnack,dinner","1,2,3,4,5",en,
Gen_17,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe81?viewFile=true,"generic,wendys,KFC,tacobell,burgerking,mcdonalds,subway","saltysavory,vegetablesfresh,sweet","A,B","lunch,nightsnack,dinner,breakfast,daysnack","1,2,3,4,5",en,
Gen_18,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe84?viewFile=true,"burgerking,wendys,KFC,tacobell,subway,mcdonalds,generic","vegetablesfresh,saltysavory,sweet","B,A","daysnack,breakfast,dinner,lunch,nightsnack","1,2,3,4,5",en,
Gen_19,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4bf8fe4b0985dab20fe87?viewFile=true,"mcdonalds,subway,generic,wendys,tacobell,KFC,burgerking","sweet,vegetablesfresh,saltysavory","A,B","nightsnack,dinner,daysnack,breakfast,lunch","1,2,3,4,5",en,
Bev_1,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab210145?viewFile=true,"KFC,mcdonalds,subway,tacobell,burgerking,wendys,generic","vegetablesfresh,saltysavory,sweet","B,A","nightsnack,lunch,breakfast,daysnack,dinner","1,2,3,4,5",en,
Bev_2,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab210149?viewFile=true,"wendys,generic,KFC,subway,burgerking,mcdonalds,tacobell","vegetablesfresh,saltysavory,sweet","A,B","dinner,breakfast,nightsnack,daysnack,lunch","1,2,3,4,5",en,
Bev_3,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab210159?viewFile=true,"tacobell,generic,mcdonalds,burgerking,subway,KFC,wendys","saltysavory,sweet,vegetablesfresh","B,A","breakfast,daysnack,lunch,dinner,nightsnack","1,2,3,4,5",en,
Bev_4,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab21015d?viewFile=true,"burgerking,subway,generic,tacobell,KFC,wendys,mcdonalds","sweet,vegetablesfresh,saltysavory","A,B","breakfast,lunch,dinner,nightsnack,daysnack","1,2,3,4,5",en,
Bev_5,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab21015f?viewFile=true,"wendys,burgerking,generic,subway,tacobell,mcdonalds,KFC","vegetablesfresh,saltysavory,sweet","B,A","lunch,breakfast,nightsnack,daysnack,dinner","1,2,3,4,5",en,
Bev_6,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab210161?viewFile=true,"generic,tacobell,subway,mcdonalds,burgerking,wendys,KFC","saltysavory,vegetablesfresh,sweet","B,A","breakfast,daysnack,dinner,nightsnack,lunch","1,2,3,4,5",en,
Bev_7,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab210163?viewFile=true,"wendys,tacobell,mcdonalds,subway,KFC,burgerking,generic","vegetablesfresh,saltysavory,sweet",A,"nightsnack,daysnack,dinner,lunch,breakfast","1,2,3,4,5",en,
Bev_8,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab210166?viewFile=true,"burgerking,wendys,KFC,tacobell,generic,mcdonalds,subway","vegetablesfresh,saltysavory,sweet",B,"daysnack,lunch,breakfast,nightsnack,dinner","1,2,3,4,5",en,
Bev_9,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab210169?viewFile=true,"generic,tacobell,burgerking,wendys,subway,KFC,mcdonalds","vegetablesfresh,sweet,saltysavory",A,"lunch,breakfast,nightsnack,dinner,daysnack","1,2,3,4,5",en,
Bev_10,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab21016c?viewFile=true,"mcdonalds,generic,KFC,subway,wendys,tacobell,burgerking","vegetablesfresh,saltysavory,sweet",B,"dinner,breakfast,nightsnack,daysnack,lunch","1,2,3,4,5",en,
Bev_11,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb31e4b0985dab21016f?viewFile=true,"mcdonalds,wendys,tacobell,subway,KFC,generic,burgerking","sweet,vegetablesfresh,saltysavory",A,"breakfast,dinner,lunch,daysnack,nightsnack","1,2,3,4,5",en,
Bev_12,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab210172?viewFile=true,"burgerking,KFC,subway,wendys,tacobell,generic,mcdonalds","vegetablesfresh,sweet,saltysavory",B,"breakfast,lunch,daysnack,dinner,nightsnack","1,2,3,4,5",en,
Bev_13,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab210174?viewFile=true,"tacobell,KFC,burgerking,generic,wendys,subway,mcdonalds","saltysavory,vegetablesfresh,sweet",A,"breakfast,daysnack,dinner,nightsnack,lunch","1,2,3,4,5",en,
Bev_14,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab210178?viewFile=true,"wendys,KFC,tacobell,mcdonalds,subway,burgerking,generic","saltysavory,vegetablesfresh,sweet",B,"daysnack,dinner,nightsnack,breakfast,lunch","1,2,3,4,5",en,
Bev_15,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab21017b?viewFile=true,"tacobell,generic,KFC,burgerking,wendys,mcdonalds,subway","vegetablesfresh,sweet,saltysavory",A,"daysnack,breakfast,nightsnack,lunch,dinner","1,2,3,4,5",en,
Bev_16,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab21017e?viewFile=true,"KFC,generic,burgerking,tacobell,subway,wendys,mcdonalds","saltysavory,sweet,vegetablesfresh",B,"breakfast,daysnack,nightsnack,lunch,dinner","1,2,3,4,5",en,
Bev_17,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab210181?viewFile=true,"KFC,subway,wendys,generic,tacobell,burgerking,mcdonalds","sweet,vegetablesfresh,saltysavory",A,"breakfast,nightsnack,lunch,dinner,daysnack","1,2,3,4,5",en,
Bev_18,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb32e4b0985dab210184?viewFile=true,"wendys,tacobell,burgerking,generic,KFC,mcdonalds,subway","vegetablesfresh,sweet,saltysavory",B,"nightsnack,dinner,breakfast,daysnack,lunch","1,2,3,4,5",en,
Bev_19,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab210187?viewFile=true,"tacobell,mcdonalds,generic,burgerking,wendys,KFC,subway","sweet,saltysavory,vegetablesfresh",A,"dinner,daysnack,nightsnack,lunch,breakfast","1,2,3,4,5",en,
Bev_20,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab21018a?viewFile=true,"KFC,subway,generic,mcdonalds,burgerking,tacobell,wendys","sweet,vegetablesfresh,saltysavory",B,"lunch,breakfast,nightsnack,daysnack,dinner","1,2,3,4,5",en,
Bev_21,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab21018e?viewFile=true,"generic,subway,wendys,tacobell,mcdonalds,KFC,burgerking","saltysavory,vegetablesfresh,sweet",A,"daysnack,breakfast,nightsnack,dinner,lunch","1,2,3,4,5",en,
Bev_22,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab210191?viewFile=true,"tacobell,KFC,generic,burgerking,wendys,subway,mcdonalds","sweet,vegetablesfresh,saltysavory",B,"daysnack,lunch,breakfast,nightsnack,dinner","1,2,3,4,5",en,
Bev_23,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab210195?viewFile=true,"wendys,generic,tacobell,subway,burgerking,KFC,mcdonalds","saltysavory,sweet,vegetablesfresh",A,"daysnack,nightsnack,lunch,dinner,breakfast","1,2,3,4,5",en,
Bev_24,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab210198?viewFile=true,"wendys,subway,generic,burgerking,tacobell,mcdonalds,KFC","saltysavory,sweet,vegetablesfresh",B,"lunch,dinner,nightsnack,daysnack,breakfast","1,2,3,4,5",en,
Bev_25,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab21019b?viewFile=true,"mcdonalds,subway,wendys,tacobell,KFC,generic,burgerking","saltysavory,sweet,vegetablesfresh",A,"dinner,lunch,nightsnack,daysnack,breakfast","1,2,3,4,5",en,
Gen_26,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb33e4b0985dab21019e?viewFile=true,"subway,KFC,mcdonalds,wendys,generic,tacobell,burgerking","vegetablesfresh,saltysavory,sweet",B,"breakfast,nightsnack,dinner,daysnack,lunch","1,2,3,4,5",en,
Bev_27,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb34e4b0985dab2101a1?viewFile=true,"generic,KFC,tacobell,wendys,subway,burgerking,mcdonalds","sweet,saltysavory,vegetablesfresh","B,A","lunch,nightsnack,dinner,daysnack,breakfast","1,2,3,4,5",en,
Bev_28,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb34e4b0985dab2101a4?viewFile=true,"tacobell,wendys,subway,generic,KFC,burgerking,mcdonalds","vegetablesfresh,saltysavory,sweet","B,A","nightsnack,breakfast,lunch,dinner,daysnack","1,2,3,4,5",en,
Bev_29,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab21014d?viewFile=true,"subway,burgerking,wendys,KFC,tacobell,mcdonalds,generic","sweet,saltysavory,vegetablesfresh","A,B","dinner,lunch,nightsnack,breakfast,daysnack","1,2,3,4,5",en,
Bev_30,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab210151?viewFile=true,"mcdonalds,subway,burgerking,generic,wendys,tacobell,KFC","vegetablesfresh,sweet,saltysavory","A,B","daysnack,dinner,lunch,nightsnack,breakfast","1,2,3,4,5",en,
Wen_31,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab210153?viewFile=true,"subway,tacobell,burgerking,generic,mcdonalds,wendys,KFC","sweet,vegetablesfresh,saltysavory","A,B","nightsnack,dinner,lunch,breakfast,daysnack","1,2,3,4,5",en,
Bev_32,,,,,,,https://cloud.pilrhealth.com/project/r21_demo_project/file/5ca4cb30e4b0985dab210156?viewFile=true,"mcdonalds,KFC,wendys,subway,burgerking,tacobell,generic","saltysavory,sweet,vegetablesfresh","B,A","lunch,nightsnack,daysnack,dinner,breakfast","1,2,3,4,5",en,
